species,form,acquisition_method,map,encounter_type,badge_requirement,rate,evolution_source,quest,notes
SPECIES_ZIGZAGOON,,wild,ROUTE_1,land,0,table slot,,,morning; levels 2-3
SPECIES_PSYDUCK,,wild,THREE_ISLAND_BERRY_FOREST,water,varies,30,,,stock FireRed; levels 20-35
SPECIES_PSYDUCK,,wild,THREE_ISLAND_BERRY_FOREST,water,varies,5,,,stock FireRed; levels 35-40
SPECIES_GOLDUCK,,wild,THREE_ISLAND_BERRY_FOREST,water,varies,4,,,stock FireRed; levels 35-40
SPECIES_GOLDUCK,,wild,THREE_ISLAND_BERRY_FOREST,water,varies,1,,,stock FireRed; levels 35-40
SPECIES_MAGIKARP,,wild,THREE_ISLAND_BERRY_FOREST,fishing,varies,70,,,stock FireRed; levels 5-5
SPECIES_MAGIKARP,,wild,THREE_ISLAND_BERRY_FOREST,fishing,varies,30,,,stock FireRed; levels 5-5
SPECIES_GOLDEEN,,wild,THREE_ISLAND_BERRY_FOREST,fishing,varies,60,,,stock FireRed; levels 5-15
SPECIES_MAGIKARP,,wild,THREE_ISLAND_BERRY_FOREST,fishing,varies,20,,,stock FireRed; levels 5-15
SPECIES_POLIWAG,,wild,THREE_ISLAND_BERRY_FOREST,fishing,varies,20,,,stock FireRed; levels 5-15
SPECIES_GOLDEEN,,wild,THREE_ISLAND_BERRY_FOREST,fishing,varies,40,,,stock FireRed; levels 15-25
SPECIES_SEAKING,,wild,THREE_ISLAND_BERRY_FOREST,fishing,varies,40,,,stock FireRed; levels 20-30
SPECIES_GYARADOS,,wild,THREE_ISLAND_BERRY_FOREST,fishing,varies,15,,,stock FireRed; levels 15-25
SPECIES_PSYDUCK,,wild,THREE_ISLAND_BERRY_FOREST,fishing,varies,4,,,stock FireRed; levels 15-25
SPECIES_PSYDUCK,,wild,THREE_ISLAND_BERRY_FOREST,fishing,varies,1,,,stock FireRed; levels 25-35
SPECIES_SEEL,,wild,FOUR_ISLAND_ICEFALL_CAVE_ENTRANCE,land,varies,20,,,stock FireRed; levels 43-43
SPECIES_GOLBAT,,wild,FOUR_ISLAND_ICEFALL_CAVE_ENTRANCE,land,varies,20,,,stock FireRed; levels 45-45
SPECIES_SEEL,,wild,FOUR_ISLAND_ICEFALL_CAVE_ENTRANCE,land,varies,10,,,stock FireRed; levels 45-45
SPECIES_SEEL,,wild,FOUR_ISLAND_ICEFALL_CAVE_ENTRANCE,land,varies,10,,,stock FireRed; levels 47-47
SPECIES_ZUBAT,,wild,FOUR_ISLAND_ICEFALL_CAVE_ENTRANCE,land,varies,10,,,stock FireRed; levels 40-40
SPECIES_DEWGONG,,wild,FOUR_ISLAND_ICEFALL_CAVE_ENTRANCE,land,varies,10,,,stock FireRed; levels 49-49
SPECIES_DEWGONG,,wild,FOUR_ISLAND_ICEFALL_CAVE_ENTRANCE,land,varies,5,,,stock FireRed; levels 51-51
SPECIES_PSYDUCK,,wild,FOUR_ISLAND_ICEFALL_CAVE_ENTRANCE,land,varies,5,,,stock FireRed; levels 41-41
SPECIES_GOLBAT,,wild,FOUR_ISLAND_ICEFALL_CAVE_ENTRANCE,land,varies,4,,,stock FireRed; levels 48-48
SPECIES_DEWGONG,,wild,FOUR_ISLAND_ICEFALL_CAVE_ENTRANCE,land,varies,4,,,stock FireRed; levels 53-53
SPECIES_GOLBAT,,wild,FOUR_ISLAND_ICEFALL_CAVE_ENTRANCE,land,varies,1,,,stock FireRed; levels 48-48
SPECIES_DEWGONG,,wild,FOUR_ISLAND_ICEFALL_CAVE_ENTRANCE,land,varies,1,,,stock FireRed; levels 53-53
SPECIES_SEEL,,wild,FOUR_ISLAND_ICEFALL_CAVE_ENTRANCE,water,varies,60,,,stock FireRed; levels 5-35
SPECIES_PSYDUCK,,wild,FOUR_ISLAND_ICEFALL_CAVE_ENTRANCE,water,varies,30,,,stock FireRed; levels 5-35
SPECIES_DEWGONG,,wild,FOUR_ISLAND_ICEFALL_CAVE_ENTRANCE,water,varies,5,,,stock FireRed; levels 35-40
SPECIES_WOOPER,,wild,FOUR_ISLAND_ICEFALL_CAVE_ENTRANCE,water,varies,4,,,stock FireRed; levels 5-15
SPECIES_WOOPER,,wild,FOUR_ISLAND_ICEFALL_CAVE_ENTRANCE,water,varies,1,,,stock FireRed; levels 5-15
SPECIES_MAGIKARP,,wild,FOUR_ISLAND_ICEFALL_CAVE_ENTRANCE,fishing,varies,70,,,stock FireRed; levels 5-5
SPECIES_MAGIKARP,,wild,FOUR_ISLAND_ICEFALL_CAVE_ENTRANCE,fishing,varies,30,,,stock FireRed; levels 5-5
SPECIES_POLIWAG,,wild,FOUR_ISLAND_ICEFALL_CAVE_ENTRANCE,fishing,varies,60,,,stock FireRed; levels 5-15
SPECIES_MAGIKARP,,wild,FOUR_ISLAND_ICEFALL_CAVE_ENTRANCE,fishing,varies,20,,,stock FireRed; levels 5-15
SPECIES_GOLDEEN,,wild,FOUR_ISLAND_ICEFALL_CAVE_ENTRANCE,fishing,varies,20,,,stock FireRed; levels 5-15
SPECIES_POLIWAG,,wild,FOUR_ISLAND_ICEFALL_CAVE_ENTRANCE,fishing,varies,40,,,stock FireRed; levels 15-25
SPECIES_POLIWHIRL,,wild,FOUR_ISLAND_ICEFALL_CAVE_ENTRANCE,fishing,varies,40,,,stock FireRed; levels 20-30
SPECIES_GYARADOS,,wild,FOUR_ISLAND_ICEFALL_CAVE_ENTRANCE,fishing,varies,15,,,stock FireRed; levels 15-25
SPECIES_PSYDUCK,,wild,FOUR_ISLAND_ICEFALL_CAVE_ENTRANCE,fishing,varies,4,,,stock FireRed; levels 15-25
SPECIES_PSYDUCK,,wild,FOUR_ISLAND_ICEFALL_CAVE_ENTRANCE,fishing,varies,1,,,stock FireRed; levels 25-35
SPECIES_SWINUB,,wild,FOUR_ISLAND_ICEFALL_CAVE_1F,land,varies,20,,,stock FireRed; levels 25-25
SPECIES_GOLBAT,,wild,FOUR_ISLAND_ICEFALL_CAVE_1F,land,varies,20,,,stock FireRed; levels 45-45
SPECIES_SEEL,,wild,FOUR_ISLAND_ICEFALL_CAVE_1F,land,varies,10,,,stock FireRed; levels 45-45
SPECIES_SWINUB,,wild,FOUR_ISLAND_ICEFALL_CAVE_1F,land,varies,10,,,stock FireRed; levels 27-27
SPECIES_ZUBAT,,wild,FOUR_ISLAND_ICEFALL_CAVE_1F,land,varies,10,,,stock FireRed; levels 40-40
SPECIES_SWINUB,,wild,FOUR_ISLAND_ICEFALL_CAVE_1F,land,varies,10,,,stock FireRed; levels 29-29
SPECIES_DELIBIRD,,wild,FOUR_ISLAND_ICEFALL_CAVE_1F,land,varies,5,,,stock FireRed; levels 30-30
SPECIES_SWINUB,,wild,FOUR_ISLAND_ICEFALL_CAVE_1F,land,varies,5,,,stock FireRed; levels 31-31
SPECIES_GOLBAT,,wild,FOUR_ISLAND_ICEFALL_CAVE_1F,land,varies,4,,,stock FireRed; levels 48-48
SPECIES_SWINUB,,wild,FOUR_ISLAND_ICEFALL_CAVE_1F,land,varies,4,,,stock FireRed; levels 23-23
SPECIES_GOLBAT,,wild,FOUR_ISLAND_ICEFALL_CAVE_1F,land,varies,1,,,stock FireRed; levels 48-48
SPECIES_SWINUB,,wild,FOUR_ISLAND_ICEFALL_CAVE_1F,land,varies,1,,,stock FireRed; levels 23-23
SPECIES_SWINUB,,wild,FOUR_ISLAND_ICEFALL_CAVE_B1F,land,varies,20,,,stock FireRed; levels 25-25
SPECIES_GOLBAT,,wild,FOUR_ISLAND_ICEFALL_CAVE_B1F,land,varies,20,,,stock FireRed; levels 45-45
SPECIES_SEEL,,wild,FOUR_ISLAND_ICEFALL_CAVE_B1F,land,varies,10,,,stock FireRed; levels 45-45
SPECIES_SWINUB,,wild,FOUR_ISLAND_ICEFALL_CAVE_B1F,land,varies,10,,,stock FireRed; levels 27-27
SPECIES_ZUBAT,,wild,FOUR_ISLAND_ICEFALL_CAVE_B1F,land,varies,10,,,stock FireRed; levels 40-40
SPECIES_SWINUB,,wild,FOUR_ISLAND_ICEFALL_CAVE_B1F,land,varies,10,,,stock FireRed; levels 29-29
SPECIES_DELIBIRD,,wild,FOUR_ISLAND_ICEFALL_CAVE_B1F,land,varies,5,,,stock FireRed; levels 30-30
SPECIES_SWINUB,,wild,FOUR_ISLAND_ICEFALL_CAVE_B1F,land,varies,5,,,stock FireRed; levels 31-31
SPECIES_GOLBAT,,wild,FOUR_ISLAND_ICEFALL_CAVE_B1F,land,varies,4,,,stock FireRed; levels 48-48
SPECIES_SWINUB,,wild,FOUR_ISLAND_ICEFALL_CAVE_B1F,land,varies,4,,,stock FireRed; levels 23-23
SPECIES_GOLBAT,,wild,FOUR_ISLAND_ICEFALL_CAVE_B1F,land,varies,1,,,stock FireRed; levels 48-48
SPECIES_SWINUB,,wild,FOUR_ISLAND_ICEFALL_CAVE_B1F,land,varies,1,,,stock FireRed; levels 23-23
SPECIES_SEEL,,wild,FOUR_ISLAND_ICEFALL_CAVE_BACK,land,varies,20,,,stock FireRed; levels 43-43
SPECIES_GOLBAT,,wild,FOUR_ISLAND_ICEFALL_CAVE_BACK,land,varies,20,,,stock FireRed; levels 45-45
SPECIES_SEEL,,wild,FOUR_ISLAND_ICEFALL_CAVE_BACK,land,varies,10,,,stock FireRed; levels 45-45
SPECIES_SEEL,,wild,FOUR_ISLAND_ICEFALL_CAVE_BACK,land,varies,10,,,stock FireRed; levels 47-47
SPECIES_ZUBAT,,wild,FOUR_ISLAND_ICEFALL_CAVE_BACK,land,varies,10,,,stock FireRed; levels 40-40
SPECIES_DEWGONG,,wild,FOUR_ISLAND_ICEFALL_CAVE_BACK,land,varies,10,,,stock FireRed; levels 49-49
SPECIES_DEWGONG,,wild,FOUR_ISLAND_ICEFALL_CAVE_BACK,land,varies,5,,,stock FireRed; levels 51-51
SPECIES_PSYDUCK,,wild,FOUR_ISLAND_ICEFALL_CAVE_BACK,land,varies,5,,,stock FireRed; levels 41-41
SPECIES_GOLBAT,,wild,FOUR_ISLAND_ICEFALL_CAVE_BACK,land,varies,4,,,stock FireRed; levels 48-48
SPECIES_DEWGONG,,wild,FOUR_ISLAND_ICEFALL_CAVE_BACK,land,varies,4,,,stock FireRed; levels 53-53
SPECIES_GOLBAT,,wild,FOUR_ISLAND_ICEFALL_CAVE_BACK,land,varies,1,,,stock FireRed; levels 48-48
SPECIES_DEWGONG,,wild,FOUR_ISLAND_ICEFALL_CAVE_BACK,land,varies,1,,,stock FireRed; levels 53-53
SPECIES_TENTACOOL,,wild,FOUR_ISLAND_ICEFALL_CAVE_BACK,water,varies,60,,,stock FireRed; levels 5-20
SPECIES_TENTACOOL,,wild,FOUR_ISLAND_ICEFALL_CAVE_BACK,water,varies,30,,,stock FireRed; levels 20-35
SPECIES_TENTACOOL,,wild,FOUR_ISLAND_ICEFALL_CAVE_BACK,water,varies,5,,,stock FireRed; levels 35-45
SPECIES_TENTACRUEL,,wild,FOUR_ISLAND_ICEFALL_CAVE_BACK,water,varies,4,,,stock FireRed; levels 35-45
SPECIES_LAPRAS,,wild,FOUR_ISLAND_ICEFALL_CAVE_BACK,water,varies,1,,,stock FireRed; levels 30-45
SPECIES_MAGIKARP,,wild,FOUR_ISLAND_ICEFALL_CAVE_BACK,fishing,varies,70,,,stock FireRed; levels 5-5
SPECIES_MAGIKARP,,wild,FOUR_ISLAND_ICEFALL_CAVE_BACK,fishing,varies,30,,,stock FireRed; levels 5-5
SPECIES_HORSEA,,wild,FOUR_ISLAND_ICEFALL_CAVE_BACK,fishing,varies,60,,,stock FireRed; levels 5-15
SPECIES_MAGIKARP,,wild,FOUR_ISLAND_ICEFALL_CAVE_BACK,fishing,varies,20,,,stock FireRed; levels 5-15
SPECIES_HORSEA,,wild,FOUR_ISLAND_ICEFALL_CAVE_BACK,fishing,varies,20,,,stock FireRed; levels 5-15
SPECIES_HORSEA,,wild,FOUR_ISLAND_ICEFALL_CAVE_BACK,fishing,varies,40,,,stock FireRed; levels 15-25
SPECIES_SHELLDER,,wild,FOUR_ISLAND_ICEFALL_CAVE_BACK,fishing,varies,40,,,stock FireRed; levels 15-25
SPECIES_GYARADOS,,wild,FOUR_ISLAND_ICEFALL_CAVE_BACK,fishing,varies,15,,,stock FireRed; levels 15-25
SPECIES_SEADRA,,wild,FOUR_ISLAND_ICEFALL_CAVE_BACK,fishing,varies,4,,,stock FireRed; levels 25-35
SPECIES_PSYDUCK,,wild,FOUR_ISLAND_ICEFALL_CAVE_BACK,fishing,varies,1,,,stock FireRed; levels 25-35
SPECIES_SPINARAK,,wild,SIX_ISLAND_PATTERN_BUSH,land,varies,20,,,stock FireRed; levels 9-9
SPECIES_KAKUNA,,wild,SIX_ISLAND_PATTERN_BUSH,land,varies,20,,,stock FireRed; levels 9-9
SPECIES_SPINARAK,,wild,SIX_ISLAND_PATTERN_BUSH,land,varies,10,,,stock FireRed; levels 14-14
SPECIES_CATERPIE,,wild,SIX_ISLAND_PATTERN_BUSH,land,varies,10,,,stock FireRed; levels 6-6
SPECIES_WEEDLE,,wild,SIX_ISLAND_PATTERN_BUSH,land,varies,10,,,stock FireRed; levels 6-6
SPECIES_HERACROSS,,wild,SIX_ISLAND_PATTERN_BUSH,land,varies,10,,,stock FireRed; levels 15-15
SPECIES_METAPOD,,wild,SIX_ISLAND_PATTERN_BUSH,land,varies,5,,,stock FireRed; levels 9-9
SPECIES_HERACROSS,,wild,SIX_ISLAND_PATTERN_BUSH,land,varies,5,,,stock FireRed; levels 20-20
SPECIES_LEDYBA,,wild,SIX_ISLAND_PATTERN_BUSH,land,varies,4,,,stock FireRed; levels 9-9
SPECIES_HERACROSS,,wild,SIX_ISLAND_PATTERN_BUSH,land,varies,4,,,stock FireRed; levels 25-25
SPECIES_LEDYBA,,wild,SIX_ISLAND_PATTERN_BUSH,land,varies,1,,,stock FireRed; levels 14-14
SPECIES_HERACROSS,,wild,SIX_ISLAND_PATTERN_BUSH,land,varies,1,,,stock FireRed; levels 30-30
SPECIES_GASTLY,,wild,FIVE_ISLAND_LOST_CAVE_ROOM1,land,varies,20,,,stock FireRed; levels 40-40
SPECIES_ZUBAT,,wild,FIVE_ISLAND_LOST_CAVE_ROOM1,land,varies,20,,,stock FireRed; levels 37-37
SPECIES_HAUNTER,,wild,FIVE_ISLAND_LOST_CAVE_ROOM1,land,varies,10,,,stock FireRed; levels 44-44
SPECIES_HAUNTER,,wild,FIVE_ISLAND_LOST_CAVE_ROOM1,land,varies,10,,,stock FireRed; levels 46-46
SPECIES_GOLBAT,,wild,FIVE_ISLAND_LOST_CAVE_ROOM1,land,varies,10,,,stock FireRed; levels 41-41
SPECIES_GOLBAT,,wild,FIVE_ISLAND_LOST_CAVE_ROOM1,land,varies,10,,,stock FireRed; levels 43-43
SPECIES_GASTLY,,wild,FIVE_ISLAND_LOST_CAVE_ROOM1,land,varies,5,,,stock FireRed; levels 38-38
SPECIES_HAUNTER,,wild,FIVE_ISLAND_LOST_CAVE_ROOM1,land,varies,5,,,stock FireRed; levels 48-48
SPECIES_HAUNTER,,wild,FIVE_ISLAND_LOST_CAVE_ROOM1,land,varies,4,,,stock FireRed; levels 50-50
SPECIES_MURKROW,,wild,FIVE_ISLAND_LOST_CAVE_ROOM1,land,varies,4,,,stock FireRed; levels 22-22
SPECIES_HAUNTER,,wild,FIVE_ISLAND_LOST_CAVE_ROOM1,land,varies,1,,,stock FireRed; levels 52-52
SPECIES_MURKROW,,wild,FIVE_ISLAND_LOST_CAVE_ROOM1,land,varies,1,,,stock FireRed; levels 22-22
SPECIES_GASTLY,,wild,FIVE_ISLAND_LOST_CAVE_ROOM2,land,varies,20,,,stock FireRed; levels 40-40
SPECIES_ZUBAT,,wild,FIVE_ISLAND_LOST_CAVE_ROOM2,land,varies,20,,,stock FireRed; levels 37-37
SPECIES_HAUNTER,,wild,FIVE_ISLAND_LOST_CAVE_ROOM2,land,varies,10,,,stock FireRed; levels 44-44
SPECIES_HAUNTER,,wild,FIVE_ISLAND_LOST_CAVE_ROOM2,land,varies,10,,,stock FireRed; levels 46-46
SPECIES_GOLBAT,,wild,FIVE_ISLAND_LOST_CAVE_ROOM2,land,varies,10,,,stock FireRed; levels 41-41
SPECIES_GOLBAT,,wild,FIVE_ISLAND_LOST_CAVE_ROOM2,land,varies,10,,,stock FireRed; levels 43-43
SPECIES_GASTLY,,wild,FIVE_ISLAND_LOST_CAVE_ROOM2,land,varies,5,,,stock FireRed; levels 38-38
SPECIES_HAUNTER,,wild,FIVE_ISLAND_LOST_CAVE_ROOM2,land,varies,5,,,stock FireRed; levels 48-48
SPECIES_HAUNTER,,wild,FIVE_ISLAND_LOST_CAVE_ROOM2,land,varies,4,,,stock FireRed; levels 50-50
SPECIES_MURKROW,,wild,FIVE_ISLAND_LOST_CAVE_ROOM2,land,varies,4,,,stock FireRed; levels 22-22
SPECIES_HAUNTER,,wild,FIVE_ISLAND_LOST_CAVE_ROOM2,land,varies,1,,,stock FireRed; levels 52-52
SPECIES_MURKROW,,wild,FIVE_ISLAND_LOST_CAVE_ROOM2,land,varies,1,,,stock FireRed; levels 22-22
SPECIES_GASTLY,,wild,FIVE_ISLAND_LOST_CAVE_ROOM3,land,varies,20,,,stock FireRed; levels 40-40
SPECIES_ZUBAT,,wild,FIVE_ISLAND_LOST_CAVE_ROOM3,land,varies,20,,,stock FireRed; levels 37-37
SPECIES_HAUNTER,,wild,FIVE_ISLAND_LOST_CAVE_ROOM3,land,varies,10,,,stock FireRed; levels 44-44
SPECIES_HAUNTER,,wild,FIVE_ISLAND_LOST_CAVE_ROOM3,land,varies,10,,,stock FireRed; levels 46-46
SPECIES_GOLBAT,,wild,FIVE_ISLAND_LOST_CAVE_ROOM3,land,varies,10,,,stock FireRed; levels 41-41
SPECIES_GOLBAT,,wild,FIVE_ISLAND_LOST_CAVE_ROOM3,land,varies,10,,,stock FireRed; levels 43-43
SPECIES_GASTLY,,wild,FIVE_ISLAND_LOST_CAVE_ROOM3,land,varies,5,,,stock FireRed; levels 38-38
SPECIES_HAUNTER,,wild,FIVE_ISLAND_LOST_CAVE_ROOM3,land,varies,5,,,stock FireRed; levels 48-48
SPECIES_HAUNTER,,wild,FIVE_ISLAND_LOST_CAVE_ROOM3,land,varies,4,,,stock FireRed; levels 50-50
SPECIES_MURKROW,,wild,FIVE_ISLAND_LOST_CAVE_ROOM3,land,varies,4,,,stock FireRed; levels 22-22
SPECIES_HAUNTER,,wild,FIVE_ISLAND_LOST_CAVE_ROOM3,land,varies,1,,,stock FireRed; levels 52-52
SPECIES_MURKROW,,wild,FIVE_ISLAND_LOST_CAVE_ROOM3,land,varies,1,,,stock FireRed; levels 22-22
SPECIES_GASTLY,,wild,FIVE_ISLAND_LOST_CAVE_ROOM4,land,varies,20,,,stock FireRed; levels 40-40
SPECIES_ZUBAT,,wild,FIVE_ISLAND_LOST_CAVE_ROOM4,land,varies,20,,,stock FireRed; levels 37-37
SPECIES_HAUNTER,,wild,FIVE_ISLAND_LOST_CAVE_ROOM4,land,varies,10,,,stock FireRed; levels 44-44
SPECIES_HAUNTER,,wild,FIVE_ISLAND_LOST_CAVE_ROOM4,land,varies,10,,,stock FireRed; levels 46-46
SPECIES_GOLBAT,,wild,FIVE_ISLAND_LOST_CAVE_ROOM4,land,varies,10,,,stock FireRed; levels 41-41
SPECIES_GOLBAT,,wild,FIVE_ISLAND_LOST_CAVE_ROOM4,land,varies,10,,,stock FireRed; levels 43-43
SPECIES_GASTLY,,wild,FIVE_ISLAND_LOST_CAVE_ROOM4,land,varies,5,,,stock FireRed; levels 38-38
SPECIES_HAUNTER,,wild,FIVE_ISLAND_LOST_CAVE_ROOM4,land,varies,5,,,stock FireRed; levels 48-48
SPECIES_HAUNTER,,wild,FIVE_ISLAND_LOST_CAVE_ROOM4,land,varies,4,,,stock FireRed; levels 50-50
SPECIES_MURKROW,,wild,FIVE_ISLAND_LOST_CAVE_ROOM4,land,varies,4,,,stock FireRed; levels 22-22
SPECIES_HAUNTER,,wild,FIVE_ISLAND_LOST_CAVE_ROOM4,land,varies,1,,,stock FireRed; levels 52-52
SPECIES_MURKROW,,wild,FIVE_ISLAND_LOST_CAVE_ROOM4,land,varies,1,,,stock FireRed; levels 22-22
SPECIES_GASTLY,,wild,FIVE_ISLAND_LOST_CAVE_ROOM5,land,varies,20,,,stock FireRed; levels 40-40
SPECIES_ZUBAT,,wild,FIVE_ISLAND_LOST_CAVE_ROOM5,land,varies,20,,,stock FireRed; levels 37-37
SPECIES_HAUNTER,,wild,FIVE_ISLAND_LOST_CAVE_ROOM5,land,varies,10,,,stock FireRed; levels 44-44
SPECIES_HAUNTER,,wild,FIVE_ISLAND_LOST_CAVE_ROOM5,land,varies,10,,,stock FireRed; levels 46-46
SPECIES_GOLBAT,,wild,FIVE_ISLAND_LOST_CAVE_ROOM5,land,varies,10,,,stock FireRed; levels 41-41
SPECIES_GOLBAT,,wild,FIVE_ISLAND_LOST_CAVE_ROOM5,land,varies,10,,,stock FireRed; levels 43-43
SPECIES_GASTLY,,wild,FIVE_ISLAND_LOST_CAVE_ROOM5,land,varies,5,,,stock FireRed; levels 38-38
SPECIES_HAUNTER,,wild,FIVE_ISLAND_LOST_CAVE_ROOM5,land,varies,5,,,stock FireRed; levels 48-48
SPECIES_HAUNTER,,wild,FIVE_ISLAND_LOST_CAVE_ROOM5,land,varies,4,,,stock FireRed; levels 50-50
SPECIES_MURKROW,,wild,FIVE_ISLAND_LOST_CAVE_ROOM5,land,varies,4,,,stock FireRed; levels 22-22
SPECIES_HAUNTER,,wild,FIVE_ISLAND_LOST_CAVE_ROOM5,land,varies,1,,,stock FireRed; levels 52-52
SPECIES_MURKROW,,wild,FIVE_ISLAND_LOST_CAVE_ROOM5,land,varies,1,,,stock FireRed; levels 22-22
SPECIES_GASTLY,,wild,FIVE_ISLAND_LOST_CAVE_ROOM6,land,varies,20,,,stock FireRed; levels 40-40
SPECIES_ZUBAT,,wild,FIVE_ISLAND_LOST_CAVE_ROOM6,land,varies,20,,,stock FireRed; levels 37-37
SPECIES_HAUNTER,,wild,FIVE_ISLAND_LOST_CAVE_ROOM6,land,varies,10,,,stock FireRed; levels 44-44
SPECIES_HAUNTER,,wild,FIVE_ISLAND_LOST_CAVE_ROOM6,land,varies,10,,,stock FireRed; levels 46-46
SPECIES_GOLBAT,,wild,FIVE_ISLAND_LOST_CAVE_ROOM6,land,varies,10,,,stock FireRed; levels 41-41
SPECIES_GOLBAT,,wild,FIVE_ISLAND_LOST_CAVE_ROOM6,land,varies,10,,,stock FireRed; levels 43-43
SPECIES_GASTLY,,wild,FIVE_ISLAND_LOST_CAVE_ROOM6,land,varies,5,,,stock FireRed; levels 38-38
SPECIES_HAUNTER,,wild,FIVE_ISLAND_LOST_CAVE_ROOM6,land,varies,5,,,stock FireRed; levels 48-48
SPECIES_HAUNTER,,wild,FIVE_ISLAND_LOST_CAVE_ROOM6,land,varies,4,,,stock FireRed; levels 50-50
SPECIES_MURKROW,,wild,FIVE_ISLAND_LOST_CAVE_ROOM6,land,varies,4,,,stock FireRed; levels 22-22
SPECIES_HAUNTER,,wild,FIVE_ISLAND_LOST_CAVE_ROOM6,land,varies,1,,,stock FireRed; levels 52-52
SPECIES_MURKROW,,wild,FIVE_ISLAND_LOST_CAVE_ROOM6,land,varies,1,,,stock FireRed; levels 22-22
SPECIES_GASTLY,,wild,FIVE_ISLAND_LOST_CAVE_ROOM7,land,varies,20,,,stock FireRed; levels 40-40
SPECIES_ZUBAT,,wild,FIVE_ISLAND_LOST_CAVE_ROOM7,land,varies,20,,,stock FireRed; levels 37-37
SPECIES_HAUNTER,,wild,FIVE_ISLAND_LOST_CAVE_ROOM7,land,varies,10,,,stock FireRed; levels 44-44
SPECIES_HAUNTER,,wild,FIVE_ISLAND_LOST_CAVE_ROOM7,land,varies,10,,,stock FireRed; levels 46-46
SPECIES_GOLBAT,,wild,FIVE_ISLAND_LOST_CAVE_ROOM7,land,varies,10,,,stock FireRed; levels 41-41
SPECIES_GOLBAT,,wild,FIVE_ISLAND_LOST_CAVE_ROOM7,land,varies,10,,,stock FireRed; levels 43-43
SPECIES_GASTLY,,wild,FIVE_ISLAND_LOST_CAVE_ROOM7,land,varies,5,,,stock FireRed; levels 38-38
SPECIES_HAUNTER,,wild,FIVE_ISLAND_LOST_CAVE_ROOM7,land,varies,5,,,stock FireRed; levels 48-48
SPECIES_HAUNTER,,wild,FIVE_ISLAND_LOST_CAVE_ROOM7,land,varies,4,,,stock FireRed; levels 50-50
SPECIES_MURKROW,,wild,FIVE_ISLAND_LOST_CAVE_ROOM7,land,varies,4,,,stock FireRed; levels 22-22
SPECIES_HAUNTER,,wild,FIVE_ISLAND_LOST_CAVE_ROOM7,land,varies,1,,,stock FireRed; levels 52-52
SPECIES_MURKROW,,wild,FIVE_ISLAND_LOST_CAVE_ROOM7,land,varies,1,,,stock FireRed; levels 22-22
SPECIES_GASTLY,,wild,FIVE_ISLAND_LOST_CAVE_ROOM8,land,varies,20,,,stock FireRed; levels 40-40
SPECIES_ZUBAT,,wild,FIVE_ISLAND_LOST_CAVE_ROOM8,land,varies,20,,,stock FireRed; levels 37-37
SPECIES_HAUNTER,,wild,FIVE_ISLAND_LOST_CAVE_ROOM8,land,varies,10,,,stock FireRed; levels 44-44
SPECIES_HAUNTER,,wild,FIVE_ISLAND_LOST_CAVE_ROOM8,land,varies,10,,,stock FireRed; levels 46-46
SPECIES_GOLBAT,,wild,FIVE_ISLAND_LOST_CAVE_ROOM8,land,varies,10,,,stock FireRed; levels 41-41
SPECIES_GOLBAT,,wild,FIVE_ISLAND_LOST_CAVE_ROOM8,land,varies,10,,,stock FireRed; levels 43-43
SPECIES_GASTLY,,wild,FIVE_ISLAND_LOST_CAVE_ROOM8,land,varies,5,,,stock FireRed; levels 38-38
SPECIES_HAUNTER,,wild,FIVE_ISLAND_LOST_CAVE_ROOM8,land,varies,5,,,stock FireRed; levels 48-48
SPECIES_HAUNTER,,wild,FIVE_ISLAND_LOST_CAVE_ROOM8,land,varies,4,,,stock FireRed; levels 50-50
SPECIES_MURKROW,,wild,FIVE_ISLAND_LOST_CAVE_ROOM8,land,varies,4,,,stock FireRed; levels 22-22
SPECIES_HAUNTER,,wild,FIVE_ISLAND_LOST_CAVE_ROOM8,land,varies,1,,,stock FireRed; levels 52-52
SPECIES_MURKROW,,wild,FIVE_ISLAND_LOST_CAVE_ROOM8,land,varies,1,,,stock FireRed; levels 22-22
SPECIES_GASTLY,,wild,FIVE_ISLAND_LOST_CAVE_ROOM9,land,varies,20,,,stock FireRed; levels 40-40
SPECIES_ZUBAT,,wild,FIVE_ISLAND_LOST_CAVE_ROOM9,land,varies,20,,,stock FireRed; levels 37-37
SPECIES_HAUNTER,,wild,FIVE_ISLAND_LOST_CAVE_ROOM9,land,varies,10,,,stock FireRed; levels 44-44
SPECIES_HAUNTER,,wild,FIVE_ISLAND_LOST_CAVE_ROOM9,land,varies,10,,,stock FireRed; levels 46-46
SPECIES_GOLBAT,,wild,FIVE_ISLAND_LOST_CAVE_ROOM9,land,varies,10,,,stock FireRed; levels 41-41
SPECIES_GOLBAT,,wild,FIVE_ISLAND_LOST_CAVE_ROOM9,land,varies,10,,,stock FireRed; levels 43-43
SPECIES_GASTLY,,wild,FIVE_ISLAND_LOST_CAVE_ROOM9,land,varies,5,,,stock FireRed; levels 38-38
SPECIES_HAUNTER,,wild,FIVE_ISLAND_LOST_CAVE_ROOM9,land,varies,5,,,stock FireRed; levels 48-48
SPECIES_HAUNTER,,wild,FIVE_ISLAND_LOST_CAVE_ROOM9,land,varies,4,,,stock FireRed; levels 50-50
SPECIES_MURKROW,,wild,FIVE_ISLAND_LOST_CAVE_ROOM9,land,varies,4,,,stock FireRed; levels 22-22
